platform,publisher,kind,field,presence_rate,n_payloads,n_items,feed_url,page
opendata.leisurecloud.live,Active Leeds,Slot,level,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/ActiveLeeds-live-slots,1
opendata.leisurecloud.live,Active Leeds,Slot,url,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/ActiveLeeds-live-slots,1
opendata.leisurecloud.live,Active Leeds,Slot,attendeeInstructions,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/ActiveLeeds-live-slots,1
opendata.leisurecloud.live,Active Leeds,Slot,superEvent,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/ActiveLeeds-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,activity,0.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,category,1.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,organizer,0.6271,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,offers,1.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,location,1.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,name,1.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,description,0.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,eventSchedule,1.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,ageRange,0.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,genderRestriction,0.6271,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,level,0.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,url,1.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,attendeeInstructions,1.0,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,SessionSeries,superEvent,0.3729,118,126,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-session-series,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,activity,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,category,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,organizer,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,offers,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,location,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,name,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,description,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,eventSchedule,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,ageRange,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,genderRestriction,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,level,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,url,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,attendeeInstructions,0.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,ScheduledSession,superEvent,1.0,243,307,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-scheduled-sessions,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,activity,0.7,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,category,1.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,organizer,0.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,offers,1.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,location,1.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,name,1.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,description,0.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,eventSchedule,0.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,ageRange,0.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,genderRestriction,0.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,level,0.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,url,1.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,attendeeInstructions,0.9,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,FacilityUse,superEvent,0.0,10,10,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-facility-uses,0
opendata.leisurecloud.live,Birmingham City Council,Slot,activity,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,category,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,organizer,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,offers,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,location,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,name,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,description,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,eventSchedule,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,ageRange,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,genderRestriction,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,level,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,url,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,attendeeInstructions,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,superEvent,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,0
opendata.leisurecloud.live,Birmingham City Council,Slot,activity,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,category,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,organizer,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,offers,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,location,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,name,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,description,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,eventSchedule,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,ageRange,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,genderRestriction,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,level,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,url,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,attendeeInstructions,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Birmingham City Council,Slot,superEvent,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/BirminghamCityCouncil-live-slots,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,activity,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,category,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,organizer,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,offers,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,location,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,name,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,description,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,eventSchedule,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,ageRange,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,genderRestriction,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,level,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,url,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,attendeeInstructions,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,superEvent,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,activity,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,category,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,organizer,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,offers,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,location,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,name,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,description,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,eventSchedule,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,ageRange,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,genderRestriction,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,level,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,url,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,attendeeInstructions,1.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,CourseInstance,superEvent,0.0,1,1,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-course-instance,1
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,SessionSeries,activity,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-session-series,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,SessionSeries,category,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-session-series,0
opendata.leisurecloud.live,Wigan Leisure and Culture Trust,SessionSeries,organizer,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/WiganLeisureandCultureTrust-live-session-series,0
