platform,publisher,kind,field,presence_rate,n_items
app.bookteq.com,Didcot Town Council,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Didcot Town Council,Slot,superEvent,0.0,1000
app.bookteq.com,London Borough of Ealing Council,FacilityUse,activity,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,category,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,organizer,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,offers,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,location,1.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,name,1.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,description,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,eventSchedule,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,ageRange,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,genderRestriction,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,level,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,url,1.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,attendeeInstructions,0.0,53
app.bookteq.com,London Borough of Ealing Council,FacilityUse,superEvent,0.0,53
app.bookteq.com,London Borough of Ealing Council,Slot,activity,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,category,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,organizer,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,offers,1.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,location,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,name,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,description,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,eventSchedule,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,ageRange,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,genderRestriction,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,level,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,url,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,attendeeInstructions,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,superEvent,0.0,3
app.bookteq.com,London Borough of Ealing Council,Slot,activity,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,category,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,organizer,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,offers,1.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,location,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,name,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,description,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,eventSchedule,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,ageRange,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,genderRestriction,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,level,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,url,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,attendeeInstructions,0.0,1
app.bookteq.com,London Borough of Ealing Council,Slot,superEvent,0.0,1
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,activity,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,category,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,organizer,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,offers,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,location,1.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,name,1.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,description,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,eventSchedule,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,ageRange,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,genderRestriction,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,level,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,url,1.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,attendeeInstructions,0.0,9
app.bookteq.com,Earlsdon Rugby Club,FacilityUse,superEvent,0.0,9
app.bookteq.com,Earlsdon Rugby Club,Slot,activity,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,category,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,organizer,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,offers,1.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,location,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,name,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,description,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,eventSchedule,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,ageRange,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,genderRestriction,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,level,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,url,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,attendeeInstructions,0.0,736
app.bookteq.com,Earlsdon Rugby Club,Slot,superEvent,0.0,736
app.bookteq.com,East Midlands Academy Trust,FacilityUse,activity,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,category,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,organizer,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,offers,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,location,1.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,name,1.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,description,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,eventSchedule,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,ageRange,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,genderRestriction,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,level,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,url,1.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,attendeeInstructions,0.0,40
app.bookteq.com,East Midlands Academy Trust,FacilityUse,superEvent,0.0,40
app.bookteq.com,East Midlands Academy Trust,Slot,activity,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,category,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,organizer,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,offers,1.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,location,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,name,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,description,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,eventSchedule,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,ageRange,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,genderRestriction,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,level,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,url,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,superEvent,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,activity,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,category,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,organizer,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,offers,1.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,location,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,name,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,description,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,eventSchedule,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,ageRange,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,genderRestriction,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,level,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,url,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,East Midlands Academy Trust,Slot,superEvent,0.0,1000
app.bookteq.com,Eire Og GAA,FacilityUse,activity,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,category,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,organizer,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,offers,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,location,1.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,name,1.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,description,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,eventSchedule,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,ageRange,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,genderRestriction,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,level,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,url,1.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,attendeeInstructions,0.0,18
app.bookteq.com,Eire Og GAA,FacilityUse,superEvent,0.0,18
app.bookteq.com,Eire Og GAA,Slot,activity,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,category,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,organizer,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,offers,1.0,1000
app.bookteq.com,Eire Og GAA,Slot,location,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,name,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,description,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,eventSchedule,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,ageRange,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,genderRestriction,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,level,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,url,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,superEvent,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,activity,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,category,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,organizer,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,offers,1.0,1000
app.bookteq.com,Eire Og GAA,Slot,location,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,name,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,description,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,eventSchedule,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,ageRange,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,genderRestriction,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,level,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,url,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Eire Og GAA,Slot,superEvent,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,activity,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,category,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,organizer,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,offers,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,location,1.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,name,1.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,description,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,eventSchedule,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,ageRange,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,genderRestriction,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,level,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,url,1.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,attendeeInstructions,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,superEvent,0.0,17
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,activity,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,category,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,organizer,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,offers,1.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,location,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,name,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,description,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,eventSchedule,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,ageRange,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,genderRestriction,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,level,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,url,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,attendeeInstructions,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,superEvent,0.0,992
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,activity,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,category,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,organizer,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,offers,1.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,location,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,name,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,description,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,eventSchedule,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,ageRange,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,genderRestriction,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,level,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,url,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Elgar Park Regional Hockey Association,Slot,superEvent,0.0,1000
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,activity,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,category,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,organizer,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,offers,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,location,1.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,name,1.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,description,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,eventSchedule,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,ageRange,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,genderRestriction,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,level,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,url,1.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,attendeeInstructions,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,superEvent,0.0,11
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,activity,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,category,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,organizer,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,offers,1.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,location,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,name,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,description,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,eventSchedule,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,ageRange,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,genderRestriction,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,level,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,url,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,attendeeInstructions,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,superEvent,0.0,785
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,activity,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,category,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,organizer,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,offers,1.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,location,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,name,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,description,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,eventSchedule,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,ageRange,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,genderRestriction,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,level,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,url,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,attendeeInstructions,0.0,623
app.bookteq.com,Enfield Drill Hall Sports Club,Slot,superEvent,0.0,623
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,activity,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,category,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,organizer,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,offers,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,location,1.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,name,1.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,description,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,eventSchedule,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,ageRange,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,genderRestriction,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,level,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,url,1.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,attendeeInstructions,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,superEvent,0.0,61
app.bookteq.com,Featherstone Sports Centre Trust,Slot,activity,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,category,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,organizer,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,offers,1.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,location,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,name,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,description,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,eventSchedule,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,ageRange,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,genderRestriction,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,level,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,url,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Featherstone Sports Centre Trust,Slot,superEvent,0.0,1000
